molrepo_name,src_id,smiles,inchikey,inchi
repohub,liquiritin,OC[C@H]1O[C@@H](Oc2ccc(cc2)[C@@H]2CC(=O)c3ccc(O)cc3O2)[C@H](O)[C@@H](O)[C@@H]1O,DEMKZLAVQYISIA-ZRWXNEIDSA-N,DEMKZLAVQYISIA-ZRWXNEIDSA-N
repohub,liraglutide,CCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](C)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(O)=O)NC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(O)=O)C(O)=O,YSDQQAXHVYUZIW-QCIJIYAXSA-N,YSDQQAXHVYUZIW-QCIJIYAXSA-N
repohub,liranaftate,COc1cccc(n1)N(C)C(=S)Oc1ccc2CCCCc2c1,VPHPQNGOVQYUMG-UHFFFAOYSA-N,VPHPQNGOVQYUMG-UHFFFAOYSA-N
repohub,lirimilast,CS(=O)(=O)Oc1ccc2c(NC(N)=O)c(oc2c1)C(=O)c1ccc(Cl)cc1Cl,YPFLFUJKZDAXRA-UHFFFAOYSA-N,YPFLFUJKZDAXRA-UHFFFAOYSA-N
repohub,lisadimate,"Nc1ccc(cc1)C(=O)OC[C@@H](O)CO |&1:11,r|",WHQOKFZWSDOTQP-VIFPVBQESA-N,WHQOKFZWSDOTQP-VIFPVBQESA-N
repohub,lisinopril,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,RLAWWYSOJDYHDC-BZSNNMDCSA-N,RLAWWYSOJDYHDC-BZSNNMDCSA-N
repohub,lisofylline,"C[C@@H](O)CCCCn1c(=O)n(C)c2ncn(C)c2c1=O |&1:1,r|",NSMXQKNUPPXBRG-SECBINFHSA-N,NSMXQKNUPPXBRG-SECBINFHSA-N
repohub,lisuride,CCN(CC)C(=O)N[C@@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34 |c:23|,BKRGVLQUQGGVSM-KBXCAEBGSA-N,BKRGVLQUQGGVSM-KBXCAEBGSA-N
repohub,lithium-acetoacetate,CC(=O)CC(O)=O,WDJHALXBUFZDSR-UHFFFAOYSA-N,WDJHALXBUFZDSR-UHFFFAOYSA-N
repohub,lithium-citrate,[Li].[Li].[Li].OC(=O)CC(O)(CC(O)=O)C(O)=O,PTYJGLZVOMGTRG-UHFFFAOYSA-N,PTYJGLZVOMGTRG-UHFFFAOYSA-N
repohub,lithocholic-acid,C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,SMEROWZSTRWXGI-HVATVPOCSA-N,SMEROWZSTRWXGI-HVATVPOCSA-N
repohub,litronesib,CCNCCS(=O)(=O)NC[C@]1(SC(NC(=O)C(C)(C)C)=NN1C(=O)C(C)(C)C)c1ccccc1 |c:19|,YVAFBXLHPINSIK-QHCPKHFHSA-N,YVAFBXLHPINSIK-QHCPKHFHSA-N
repohub,lixivaptan,Cc1ccc(F)cc1C(=O)Nc1ccc(C(=O)N2Cc3cccn3Cc3ccccc23)c(Cl)c1,PPHTXRNHTVLQED-UHFFFAOYSA-N,PPHTXRNHTVLQED-UHFFFAOYSA-N
repohub,LM-22A4,OCCNC(=O)c1cc(cc(c1)C(=O)NCCO)C(=O)NCCO,RGWJKANXFYJKHN-UHFFFAOYSA-N,RGWJKANXFYJKHN-UHFFFAOYSA-N
repohub,LM11A-31,"CC[C@@H](C)[C@@H](N)C(=O)NCCN1CCOCC1 |&1:2,&2:4,r|",YNMUTYLWSRFTPX-GHMZBOCLSA-N,YNMUTYLWSRFTPX-GHMZBOCLSA-N
repohub,LMI070,CC1(C)CC(CC(C)(C)N1)Oc1ccc(nn1)-c1ccc(cc1O)-c1cn[nH]c1,STWTUEAWRAIWJG-UHFFFAOYSA-N,STWTUEAWRAIWJG-UHFFFAOYSA-N
repohub,LMK-235,Cc1cc(C)cc(c1)C(=O)NOCCCCCC(=O)NO,VRYZCEONIWEUAV-UHFFFAOYSA-N,VRYZCEONIWEUAV-UHFFFAOYSA-N
repohub,lobeline,CN1[C@H](C[C@H](O)c2ccccc2)CCC[C@@H]1CC(=O)c1ccccc1,MXYUKLILVYORSK-HBMCJLEFSA-N,MXYUKLILVYORSK-HBMCJLEFSA-N
repohub,lobendazole,CCOC(=O)Nc1nc2ccccc2[nH]1,OKOVSTKGUBOSTB-UHFFFAOYSA-N,OKOVSTKGUBOSTB-UHFFFAOYSA-N
repohub,lobenzarit,OC(=O)c1ccccc1Nc1cc(Cl)ccc1C(O)=O,UGDPYGKWIHHBMB-UHFFFAOYSA-N,UGDPYGKWIHHBMB-UHFFFAOYSA-N
repohub,lodenosine,Nc1ncnc2n(cnc12)[C@@H]1O[C@H](CO)C[C@@H]1F,KBEMFSMODRNJHE-JFWOZONXSA-N,KBEMFSMODRNJHE-JFWOZONXSA-N
repohub,lodoxamide,OC(=O)C(=O)Nc1cc(cc(NC(=O)C(O)=O)c1Cl)C#N,RVGLGHVJXCETIO-UHFFFAOYSA-N,RVGLGHVJXCETIO-UHFFFAOYSA-N
repohub,lofemizole,Cc1[nH]cnc1-c1ccc(Cl)cc1,MBKWNJVQSFBLQI-UHFFFAOYSA-N,MBKWNJVQSFBLQI-UHFFFAOYSA-N
repohub,lofepramine,CN(CCCN1c2ccccc2CCc2ccccc12)CC(=O)c1ccc(Cl)cc1,SAPNXPWPAUFAJU-UHFFFAOYSA-N,SAPNXPWPAUFAJU-UHFFFAOYSA-N
repohub,lofexidine,"C[C@@H](Oc1c(Cl)cccc1Cl)C1=NCCN1 |r,t:12|",KSMAGQUYOIHWFS-SSDOTTSWSA-N,KSMAGQUYOIHWFS-SSDOTTSWSA-N
repohub,lomefloxacin,CCn1cc(C(O)=O)c(=O)c2cc(F)c(N3CCN[C@@H](C)C3)c(F)c12 |&1:19|,ZEKZLJVOYLTDKK-VIFPVBQESA-N,ZEKZLJVOYLTDKK-VIFPVBQESA-N
repohub,lomeguatrib,Nc1nc(OCc2cc(Br)cs2)c2[nH]cnc2n1,JUJPKFNFCWJBCX-UHFFFAOYSA-N,JUJPKFNFCWJBCX-UHFFFAOYSA-N
repohub,lomerizine,COc1ccc(CN2CCN(CC2)C(c2ccc(F)cc2)c2ccc(F)cc2)c(OC)c1OC,JQSAYKKFZOSZGJ-UHFFFAOYSA-N,JQSAYKKFZOSZGJ-UHFFFAOYSA-N
repohub,lometrexol,Nc1nc(=O)c2C[C@@H](CCc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2[nH]1,ZUQBAQVRAURMCL-DOMZBBRYSA-N,ZUQBAQVRAURMCL-DOMZBBRYSA-N
repohub,lomitapide,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)c2ccccc2-c2ccc(cc2)C(F)(F)F)c2ccccc2-c2ccccc12,MBBCVAKAJPKAKM-UHFFFAOYSA-N,MBBCVAKAJPKAKM-UHFFFAOYSA-N
repohub,lomustine,[O-][NH2+]N(CCCl)C(=O)NC1CCCCC1,NEXPKUGJJKVILF-UHFFFAOYSA-N,NEXPKUGJJKVILF-UHFFFAOYSA-N
repohub,lonafarnib,NC(=O)N1CCC(CC(=O)N2CCC(CC2)[C@H]2c3ncc(Br)cc3CCc3cc(Cl)cc(Br)c23)CC1,DHMTURDWPRKSOA-RUZDIDTESA-N,DHMTURDWPRKSOA-RUZDIDTESA-N
repohub,lonidamine,OC(=O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12,WDRYRZXSPDWGEB-UHFFFAOYSA-N,WDRYRZXSPDWGEB-UHFFFAOYSA-N
repohub,loperamide,CN(C)C(=O)C(CCN1CCC(O)(CC1)c1ccc(Cl)cc1)(c1ccccc1)c1ccccc1,RDOIQAHITMMDAJ-UHFFFAOYSA-N,RDOIQAHITMMDAJ-UHFFFAOYSA-N
repohub,lopinavir,CC(C)[C@H](N1CCCNC1=O)C(=O)N[C@H](C[C@H](O)[C@H](Cc1ccccc1)NC(=O)COc1c(C)cccc1C)Cc1ccccc1,KJHKTHWMRKYKJE-SUGCFTRWSA-N,KJHKTHWMRKYKJE-SUGCFTRWSA-N
repohub,loracarbef,N[C@@H](C(=O)N[C@H]1[C@H]2CCC(Cl)=C(N2C1=O)C(O)=O)c1ccccc1 |c:10|,JAPHQRWPEGVNBT-UTUOFQBUSA-N,JAPHQRWPEGVNBT-UTUOFQBUSA-N
repohub,loratadine,CCOC(=O)N1CCC(CC1)=C1c2ccc(Cl)cc2CCc2cccnc12,JCCNYMKQOSZNPW-UHFFFAOYSA-N,JCCNYMKQOSZNPW-UHFFFAOYSA-N
repohub,loreclezole,Cl\C(=C/n1cncn1)c1ccc(Cl)cc1Cl,XGLHZTBDUXXHOM-WMZJFQQLSA-N,XGLHZTBDUXXHOM-WMZJFQQLSA-N
repohub,lorediplon,CN(C(C)=O)c1cc(ccc1F)-c1ccnc2c(cnn12)C(=O)c1cccs1,NQPOCLFSADOXBR-UHFFFAOYSA-N,NQPOCLFSADOXBR-UHFFFAOYSA-N
repohub,lorglumide,"CCCCCN(CCCCC)C(=O)[C@@H](CCC(O)=O)NC(=O)c1ccc(Cl)c(Cl)c1 |&1:13,r|",IEKOTSCYBBDIJC-LJQANCHMSA-N,IEKOTSCYBBDIJC-LJQANCHMSA-N
repohub,lorlatinib,C[C@H]1Oc2cc(cnc2N)-c2c(CN(C)C(=O)c3ccc(F)cc13)nn(C)c2C#N,IIXWYSCJSQVBQM-UHFFFAOYSA-N,IIXWYSCJSQVBQM-UHFFFAOYSA-N
repohub,lornoxicam,CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O |t:12|,WLHQHAUOOXYABV-UHFFFAOYSA-N,WLHQHAUOOXYABV-UHFFFAOYSA-N
repohub,losartan,CCCCc1nc(Cl)c(CO)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,PSIFNNKUMBGKDQ-UHFFFAOYSA-N,PSIFNNKUMBGKDQ-UHFFFAOYSA-N
repohub,losmapimod,Cc1c(F)cc(cc1-c1ccc(cn1)C(=O)NCC(C)(C)C)C(=O)NC1CC1,KKYABQBFGDZVNQ-UHFFFAOYSA-N,KKYABQBFGDZVNQ-UHFFFAOYSA-N
repohub,lotamilast,CNc1nc(-c2cccc(NC(=O)c3ccc(cc3)C(=O)OC)c2)c2cc(OC)c(OC)cc2n1,BBTFKAOFCSOZMB-UHFFFAOYSA-N,BBTFKAOFCSOZMB-UHFFFAOYSA-N
repohub,loteprednol,"CCOC(=O)O[C@@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]12C)C(=O)OCCl |c:17,t:13|",DMKSVUSAATWOCU-HROMYWEYSA-N,DMKSVUSAATWOCU-HROMYWEYSA-N
repohub,lovastatin,"CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]12 |c:13,t:11|",PCZOHLXUXFIOCF-BXMDZJJMSA-N,PCZOHLXUXFIOCF-BXMDZJJMSA-N
repohub,loxapine,CN1CCN(CC1)C1=Nc2ccccc2Oc2ccc(Cl)cc12 |t:8|,XJGVXQDUIWGIRW-UHFFFAOYSA-N,XJGVXQDUIWGIRW-UHFFFAOYSA-N
repohub,loxistatin-acid,CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(O)=O,SCMSYZJDIQPSDI-SRVKXCTJSA-N,SCMSYZJDIQPSDI-SRVKXCTJSA-N
repohub,loxoprofen,"C[C@@H](C(O)=O)c1ccc(C[C@H]2CCCC2=O)cc1 |&1:1,&2:10,r|",YMBXTVYHTMGZDW-ZWNOBZJWSA-N,YMBXTVYHTMGZDW-ZWNOBZJWSA-N
repohub,LP-533401,N[C@@H](Cc1ccc(cc1)-c1cc(O[C@@H](c2ccc(cc2)-c2cccc(F)c2)C(F)(F)F)nc(N)n1)C(O)=O |&1:13|,JZWUKILTKYJLCN-URXFXBBRSA-N,JZWUKILTKYJLCN-URXFXBBRSA-N
repohub,LPA2-antagonist-1,C[C@@H](CN1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(Cl)c1)Nc1ncnc2c(C)csc12,BPRNMVDTWIHULJ-AWEZNQCLSA-N,BPRNMVDTWIHULJ-AWEZNQCLSA-N
repohub,LRRK2-IN-1,COc1cc(ccc1Nc1ncc2N(C)C(=O)c3ccccc3N(C)c2n1)C(=O)N1CCC(CC1)N1CCN(C)CC1,IWMCPJZTADUIFX-UHFFFAOYSA-N,IWMCPJZTADUIFX-UHFFFAOYSA-N
repohub,LSN-2463359,CC(C)NC(=O)c1ccc(cn1)C#Cc1ccncc1,STAFRSGTRKNXHF-UHFFFAOYSA-N,STAFRSGTRKNXHF-UHFFFAOYSA-N
repohub,LSZ-102,CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(\C=C\C(O)=O)cc1,SJXNPGGVGZXKKI-NYYWCZLTSA-N,SJXNPGGVGZXKKI-NYYWCZLTSA-N
repohub,LTA,N=C(Nc1ccccc1)c1cccs1,RCORNHOUCUDCAC-UHFFFAOYSA-N,RCORNHOUCUDCAC-UHFFFAOYSA-N
repohub,LTB4,CCCCC\C=C/C[C@@H](O)\C=C\C=C\C=C/[C@@H](O)CCCC(O)=O,VNYSSYRCGWBHLG-AMOLWHMGSA-N,VNYSSYRCGWBHLG-AMOLWHMGSA-N
repohub,LTX-315,NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](C(c1ccccc1)c1ccccc1)C(=O)N[C@@H](CCCCN)C(N)=O,GGAKLYWEFZCVIT-TVEKFXMRSA-N,GGAKLYWEFZCVIT-TVEKFXMRSA-N
repohub,Lu-AA-47070,CC(C)(C)CC(=O)Nc1c(F)cc(cc1F)C(=O)\N=c1/sccn1COP(O)(O)=O,MSWIQSFUBYCFJE-PGMHBOJBSA-N,MSWIQSFUBYCFJE-PGMHBOJBSA-N
repohub,lubiprostone,CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(O)=O,DBVFKLAGQHYVGQ-BFYDXBDKSA-N,DBVFKLAGQHYVGQ-BFYDXBDKSA-N
repohub,lucanthone,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,FBQPGGIHOFZRGH-UHFFFAOYSA-N,FBQPGGIHOFZRGH-UHFFFAOYSA-N
repohub,lucitanib,CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12,CUDVHEFYRIWYQD-UHFFFAOYSA-N,CUDVHEFYRIWYQD-UHFFFAOYSA-N
repohub,LUF-5834,Nc1nc(SCc2ncc[nH]2)c(C#N)c(-c2ccc(O)cc2)c1C#N,OFHKDLYFKPBXER-UHFFFAOYSA-N,OFHKDLYFKPBXER-UHFFFAOYSA-N
repohub,lufenuron,"F[C@@H](C(F)(F)F)C(F)(F)Oc1cc(Cl)c(NC(=O)NC(=O)c2c(F)cccc2F)cc1Cl |&1:1,r|",PWPJGUXAGUPAHP-AWEZNQCLSA-N,PWPJGUXAGUPAHP-AWEZNQCLSA-N
repohub,luliconazole,Clc1ccc([C@@H]2CS\C(S2)=C(\C#N)n2ccnc2)c(Cl)c1,YTAOBBFIOAEMLL-REQDGWNSSA-N,YTAOBBFIOAEMLL-REQDGWNSSA-N
repohub,lumacaftor,Cc1ccc(NC(=O)C2(CC2)c2ccc3OC(F)(F)Oc3c2)nc1-c1cccc(c1)C(O)=O,UFSKUSARDNFIRC-UHFFFAOYSA-N,UFSKUSARDNFIRC-UHFFFAOYSA-N
repohub,lumateperone,CN1CCN2[C@H]3CCN(CCCC(=O)c4ccc(F)cc4)C[C@H]3c3cccc1c23,HOIIHACBCFLJET-SFTDATJTSA-N,HOIIHACBCFLJET-SFTDATJTSA-N
repohub,lumefantrine,"CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2\C(=C/c3ccc(Cl)cc3)c3cc(Cl)ccc3-c12 |&1:10,r|",DYLGFOYVTXJFJP-OXTLUBNBSA-N,DYLGFOYVTXJFJP-OXTLUBNBSA-N
repohub,lumiracoxib,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(O)=O)c1,KHPKQFYUPIUARC-UHFFFAOYSA-N,KHPKQFYUPIUARC-UHFFFAOYSA-N
repohub,lupanine,[H][C@@]12CCCCN1C[C@@H]1C[C@H]2CN2C(=O)CCC[C@]12[H],JYIJIIVLEOETIQ-XDQVBPFNSA-N,JYIJIIVLEOETIQ-XDQVBPFNSA-N
repohub,lurasidone,O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(CC1)c1nsc2ccccc12,PQXKDMSYBGKCJA-CVTJIBDQSA-N,PQXKDMSYBGKCJA-CVTJIBDQSA-N
repohub,lurbinectedin,[H][C@@]12Cc3cc(C)c(OC)c(O)c3[C@@]([H])(N1C)[C@@]1([H])N([C@H]2O)[C@@]2([H])COC(=O)[C@]3(CS[C@]1([H])c1c(OC(C)=O)c(C)c4OCOc4c21)NCCc1c3[nH]c2ccc(OC)cc12 |THB:16:15:2.3.12:20.19.17|,YDDMIZRDDREKEP-HWTBNCOESA-N,YDDMIZRDDREKEP-HWTBNCOESA-N
repohub,lusaperidone,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,ZYXHQIPQIKTEDI-UHFFFAOYSA-N,ZYXHQIPQIKTEDI-UHFFFAOYSA-N
repohub,lusutrombopag,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(\C=C(/C)C(O)=O)c(Cl)c3)n2)c1OC,NOZIJMHMKORZBA-KJCUYJGMSA-N,NOZIJMHMKORZBA-KJCUYJGMSA-N
repohub,lutein,"C\C(\C=C\C=C(/C)\C=C\[C@H]1C(C)=C[C@H](O)CC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C |c:11,33|",KBPHJBAIARWVSC-RGZFRNHPSA-N,KBPHJBAIARWVSC-RGZFRNHPSA-N
repohub,luteolin,Oc1cc(O)c2c(c1)oc(cc2=O)-c1ccc(O)c(O)c1,IQPNAANSBPBGFQ-UHFFFAOYSA-N,IQPNAANSBPBGFQ-UHFFFAOYSA-N
repohub,luzindole,CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12,WVVXBPKOIZGVNS-UHFFFAOYSA-N,WVVXBPKOIZGVNS-UHFFFAOYSA-N
repohub,LX1031,COc1cccc(c1)-c1ccc(cc1)[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F,XNMUICFMGGQSMZ-WIOPSUGQSA-N,XNMUICFMGGQSMZ-WIOPSUGQSA-N
repohub,LX7101,CN(C)C(=O)Oc1cccc(NC(=O)C2(CN)CCN(CC2)c2ncnc3[nH]cc(C)c23)c1,PWPNYABQEOGNNC-UHFFFAOYSA-N,PWPNYABQEOGNNC-UHFFFAOYSA-N
repohub,LXH254,Cc1ccc(NC(=O)c2ccnc(c2)C(F)(F)F)cc1-c1cc(OCCO)nc(c1)N1CCOCC1,UEPXBTCUIIGYCY-UHFFFAOYSA-N,UEPXBTCUIIGYCY-UHFFFAOYSA-N
repohub,LXR-623,Fc1ccc(cc1)-c1n(Cc2ccc(F)cc2Cl)nc2c(cccc12)C(F)(F)F,KYWWJENKIMRJBI-UHFFFAOYSA-N,KYWWJENKIMRJBI-UHFFFAOYSA-N
repohub,LXS196,CC1(N)CCN(CC1)c1cccnc1NC(=O)c1nc(cnc1N)-c1ncccc1C(F)(F)F,XXJXHXJWQSCNPX-UHFFFAOYSA-N,XXJXHXJWQSCNPX-UHFFFAOYSA-N
repohub,LY2090314,Fc1cc2CN(CCn3cc(C4=C(C(=O)NC4=O)c4cnc5ccccn45)c(c1)c23)C(=O)N1CCCCC1 |t:11|,HRJWTAWVFDCTGO-UHFFFAOYSA-N,HRJWTAWVFDCTGO-UHFFFAOYSA-N
repohub,LY2109761,C(CN1CCOCC1)Oc1ccc2c(ccnc2c1)-c1c2CCCn2nc1-c1ccccn1,IHLVSLOZUHKNMQ-UHFFFAOYSA-N,IHLVSLOZUHKNMQ-UHFFFAOYSA-N
repohub,LY2140023,N[C@]1(CS(=O)(=O)[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O,AVDUGNCTZRCAHH-MDASVERJSA-N,AVDUGNCTZRCAHH-MDASVERJSA-N
repohub,LY215490,OC(=O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1,ZXFRFPSZAKNPQQ-YTWAJWBKSA-N,ZXFRFPSZAKNPQQ-YTWAJWBKSA-N
repohub,LY2157299,Cc1cccc(n1)-c1nn2CCCc2c1-c1ccnc2ccc(cc12)C(N)=O,IVRXNBXKWIJUQB-UHFFFAOYSA-N,IVRXNBXKWIJUQB-UHFFFAOYSA-N
repohub,LY2183240,CN(C)C(=O)n1nnnc1Cc1ccc(cc1)-c1ccccc1,GZNIYOXWFCDBBJ-UHFFFAOYSA-N,GZNIYOXWFCDBBJ-UHFFFAOYSA-N
repohub,LY2228820,CC(C)(C)Cn1c(N)nc2ccc(nc12)-c1nc([nH]c1-c1ccc(F)cc1)C(C)(C)C,XPPBBJCBDOEXDN-UHFFFAOYSA-N,XPPBBJCBDOEXDN-UHFFFAOYSA-N
repohub,LY223982,COc1ccc(\C=C\CCCCOc2ccc(cc2CCC(O)=O)C(=O)c2cccc(c2)C(O)=O)cc1,SYZSSLLFRVDRHL-QPJJXVBHSA-N,SYZSSLLFRVDRHL-QPJJXVBHSA-N
repohub,LY225910,CC(C)Oc1cccc(c1)-n1c(CCc2c[nH]c3ccc(Br)cc23)nc2ccccc2c1=O,KUECXUACQOYKNB-UHFFFAOYSA-N,KUECXUACQOYKNB-UHFFFAOYSA-N
repohub,LY231617,CCNCc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,WQNYIWJBDGLKEB-UHFFFAOYSA-N,WQNYIWJBDGLKEB-UHFFFAOYSA-N
repohub,LY2334737,CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,MEOYFIHNRBNEPI-UXIGCNINSA-N,MEOYFIHNRBNEPI-UXIGCNINSA-N
repohub,LY2365109,CN(CCOc1ccc(cc1C(C)(C)C)-c1ccc2OCOc2c1)CC(O)=O,FKPLJWGRBCQLTL-UHFFFAOYSA-N,FKPLJWGRBCQLTL-UHFFFAOYSA-N
repohub,LY2452473,CC(C)OC(=O)N[C@@H]1Cc2c(C1)c1cc(ccc1n2Cc1ccccn1)C#N,IHIWYQYVBNODSV-KRWDZBQOSA-N,IHIWYQYVBNODSV-KRWDZBQOSA-N
repohub,LY2510924,[H][C@]1(CCCN=C(N)N)NC(=O)[C@H](CCCCNC(C)C)NC(=O)[C@@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CC[C@@H](NC(=O)CNC(=O)[C@H](Cc2ccc3ccccc3c2)NC1=O)C(=O)N[C@@H](CCCCNC(C)C)C(N)=O,IJHWVENTEFSNBC-FHYZPQNHSA-N,IJHWVENTEFSNBC-FHYZPQNHSA-N
repohub,LY255283,CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1,WCGXJPFHTHQNJL-UHFFFAOYSA-N,WCGXJPFHTHQNJL-UHFFFAOYSA-N
repohub,LY2584702,Cn1cc(nc1C1CCN(CC1)c1ncnc2n[nH]cc12)-c1ccc(F)c(c1)C(F)(F)F,FYXRSVDHGLUMHB-UHFFFAOYSA-N,FYXRSVDHGLUMHB-UHFFFAOYSA-N
repohub,LY2603618,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,SYYBDNPGDKKJDU-ZDUSSCGKSA-N,SYYBDNPGDKKJDU-ZDUSSCGKSA-N
repohub,LY2606368,COc1cccc(OCCCN)c1-c1cc(Nc2cnc(cn2)C#N)[nH]n1,DOTGPNHGTYJDEP-UHFFFAOYSA-N,DOTGPNHGTYJDEP-UHFFFAOYSA-N
repohub,LY2608204,O=C(Nc1ncc(SCCN2CCCC2)s1)[C@@]1(C[C@H]1C1CCCCC1)c1ccc(cc1)S(=O)(=O)C1CC1,QIIVJLHCZUTGSD-CUBQBAPOSA-N,QIIVJLHCZUTGSD-CUBQBAPOSA-N
repohub,LY266097,COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC |&1:7|,NJLHHCITDFZZSE-QGZVFWFLSA-N,NJLHHCITDFZZSE-QGZVFWFLSA-N
repohub,LY2784544,Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1,SQSZANZGUXWJEA-UHFFFAOYSA-N,SQSZANZGUXWJEA-UHFFFAOYSA-N
repohub,LY2795050,NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c(Cl)c1,LOOCZNLSXJHWTG-NRFANRHFSA-N,LOOCZNLSXJHWTG-NRFANRHFSA-N
repohub,LY2801653,Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1,QHADVLVFMKEIIP-UHFFFAOYSA-N,QHADVLVFMKEIIP-UHFFFAOYSA-N
repohub,LY2811376,C[C@]1(CCSC(N)=N1)c1cc(c(F)cc1F)-c1cncnc1 |c:6|,MJQMRGWYPNIERM-HNNXBMFYSA-N,MJQMRGWYPNIERM-HNNXBMFYSA-N
repohub,LY2828360,CN1CCN(CC1)c1nc(C)nc2n(C3CCOCC3)c(nc12)-c1ccccc1Cl,UCMNDPDJRSEZPL-UHFFFAOYSA-N,UCMNDPDJRSEZPL-UHFFFAOYSA-N
repohub,LY2857785,CC(C)c1n(C)nc2ccc(cc12)-c1ccnc(N[C@H]2CC[C@@H](CC2)NC2CCOCC2)n1 |r|,LHIUZPIDLZYPRL-MXVIHJGJSA-N,LHIUZPIDLZYPRL-MXVIHJGJSA-N
